"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","sentiment"
"@RappiColombia Explotadores, se aprovechan de la falta de empleo digno y de la permisividad del Corrupto Gobierno De Colombia.","FALSE","0","RappiColombia","6/07/2019 12:26","FALSE","1,1008E+18","1,14748E+18","2838220979","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lozano9","0","FALSE",FALSE,NA,NA,1
"El Sr. Robledo lleva una vida dedicando a destruir las empresas el desarrollo y la generación de empleo en Colombia… https://t.co/Mr8tTi6q0E","FALSE","0",NA,"6/07/2019 12:24","TRUE",NA,"1,14748E+18",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Antonio02824902","0","FALSE",FALSE,NA,NA,1
"RT @EdgarMojicaV: En colombia a los conflictos laborales se les da trato militar.","","","","","","","","","","","","",NA,NA,NA,1
"A Gobierno @IvanDuque","","","","","","","","","","","","",NA,NA,NA,1
"No le interesan los derechos de los…""","FALSE","0",NA,"6/07/2019 12:20","FALSE",NA,"1,14748E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JOMUTO229","7","TRUE",FALSE,NA,NA,1
"@PirryOficial @RappiColombia no fue creado para generar empleo, se llama economía colaborativa. Lo qué pasa es que… https://t.co/rtFRDgvVLE","FALSE","0","PirryOficial","6/07/2019 12:13","TRUE","1,14728E+18","1,14748E+18","41048726","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jupablogonza","0","FALSE",FALSE,NA,NA,1
"@CGurisattiNTN24 @ANIABELLO_R Habla de Colombia enserio cuando dice que los índices están en aumento como los homic… https://t.co/LtYo5lT4jY","FALSE","0","CGurisattiNTN24","6/07/2019 11:59","TRUE","1,14731E+18","1,14748E+18","124355265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pipe03927159","0","FALSE",FALSE,NA,NA,1
"En colombia a los conflictos laborales se les da trato militar.","","","","","","","","","","","","",NA,NA,NA,1
"A Gobierno @IvanDuque","","","","","","","","","","","","",NA,NA,NA,1
"No le interesan los derechos… https://t.co/SzJRgK9s2F""","FALSE","6",NA,"6/07/2019 11:50","TRUE",NA,"1,14747E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdgarMojicaV","7","FALSE",FALSE,NA,NA,1
"RT @ChaconCongreso: 6/10 En el Congreso apoyamos los TLC en Colombia por que supuestamente era una estrategia efectiva para  la competitivi…","FALSE","0",NA,"6/07/2019 10:47","FALSE",NA,"1,14746E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CDRICO","7","TRUE",FALSE,NA,NA,1
"#Colombia ¿Sin empleo? No es excusa para dejar de pagar deudas https://t.co/tTfF4IUtJH","FALSE","0",NA,"6/07/2019 7:04","FALSE",NA,"1,1474E+18",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ElGranPipeMF","0","FALSE",FALSE,NA,NA,1
"@AlbertoBernalLe @RappiColombia Pero que raro, que Colombia no sea ejemplo de emprendímiento, generando empleo para… https://t.co/p4b6JSPjC4","FALSE","0","AlbertoBernalLe","6/07/2019 6:20","TRUE","1,14727E+18","1,14739E+18","179722950","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bonhomia01","0","FALSE",FALSE,NA,NA,1
"RT @ChaconCongreso: 6/10 En el Congreso apoyamos los TLC en Colombia por que supuestamente era una estrategia efectiva para  la competitivi…","FALSE","0",NA,"6/07/2019 4:46","FALSE",NA,"1,14737E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ONJLiberales","7","TRUE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"6/07/2019 4:44","FALSE",NA,"1,14737E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fontibonaldia1","32","TRUE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"6/07/2019 4:42","FALSE",NA,"1,14737E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdrianLeemos","18","TRUE",FALSE,NA,NA,1
"RT @CNSCColombia: #EnElMomentoCNSC Estos son los 6 acuerdos y compromisos que se firmaron en el Acta de la Mesa de la Meritocracia en el Em…","FALSE","0",NA,"6/07/2019 4:39","FALSE",NA,"1,14736E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zexarsaenz","6","TRUE",FALSE,NA,NA,1
"RT @Daembajador: @andresmania @RappiColombia No todo se puede resumir en cuantos empleos formales e informales se crean. Se trata de crear…","FALSE","0",NA,"6/07/2019 4:32","FALSE",NA,"1,14736E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","librojhon","1","TRUE",FALSE,NA,NA,1
"@JERobledo @luisenesimo Colombianos en peores condiciones y SIN EMPLEO !","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"Nadie dijo nada .... solo hasta cuando se… https://t.co/KzOidjoiG9""","FALSE","1","JERobledo","6/07/2019 4:24","TRUE","1,14711E+18","1,14736E+18","268322810","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Defoulez","0","FALSE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"6/07/2019 4:12","FALSE",NA,"1,14736E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesesMarquez2","18","TRUE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"6/07/2019 4:08","FALSE",NA,"1,14736E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CamilaP57631368","18","TRUE",FALSE,NA,NA,1
"@gusgomez1701 Haga una reconstrucción de la historia de Colombia desde 1900, eso explicaría el origen de los proble… https://t.co/gma2STcuDz","FALSE","1","gusgomez1701","6/07/2019 3:45","TRUE","1,14719E+18","1,14735E+18","253315622","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurguesPequeno","0","FALSE",FALSE,NA,NA,1
"@JERobledo Omme, no se haga el pendejo: ","","","","","","","","","","","","",NA,NA,NA,1
"ninguna empresa en Colombia podría generar empleo de base como hace… https://t.co/xAEsUM7Ab1""","FALSE","1","JERobledo","6/07/2019 3:29","TRUE","1,14711E+18","1,14735E+18","268322810","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","peteteforever","0","FALSE",FALSE,NA,NA,1
"“Cría Cuervos y te sacarán los ojos” Sigan dándole empleo a venezolanos desagradecidos en Colombia, q traen el chip… https://t.co/FQsWmsuS64","FALSE","2",NA,"6/07/2019 3:19","TRUE",NA,"1,14734E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolas7110","1","FALSE",FALSE,NA,NA,1
"RT @LucianaMora10: @SophyCh_E El dueño de la aplicación de rappi gano el premio como el mejor gerente de Colombia por general empleo y aquí…","FALSE","0",NA,"6/07/2019 2:46","FALSE",NA,"1,14734E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nanolacouture","7","TRUE",FALSE,NA,NA,1
"@AABenedetti Pues que cierren la empresa en Colombia y trabajen donde en verdad la aprecien por generar ingresos a… https://t.co/2u1Q34GsE8","FALSE","0","AABenedetti","6/07/2019 2:34","TRUE","1,14703E+18","1,14733E+18","38670671","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoralistasCo","0","FALSE",FALSE,NA,NA,1
"@jcuribe1994 @AndresFelipe Empleo hay de sobra; solo que en Colombia a la mayoria de jóvenes les gusta fumar marihu… https://t.co/CFZAGKdCCF","FALSE","0","jcuribe1994","6/07/2019 2:24","TRUE","1,14721E+18","1,14733E+18","8,00909E+17","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ames1073","0","FALSE",FALSE,NA,NA,1
"@barbieykenco No pues si, como en Colombia abundan los empleos decentes. ¿Niña lea sobre la tasa de desempleo en Co… https://t.co/keXPBFYztr","FALSE","6","barbieykenco","6/07/2019 2:22","TRUE","1,14727E+18","1,14733E+18","1,07219E+18","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Angelamona4","0","FALSE",FALSE,NA,NA,1
"RT @celinmargaret: Aún así el representante de RAPPI  fue felicitado y condecorado por el presidente Duque por ser empresa generadora de em…","FALSE","0",NA,"6/07/2019 2:20","FALSE",NA,"1,14733E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JallilYo","1","TRUE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"6/07/2019 2:17","FALSE",NA,"1,14733E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tr_dianita","32","TRUE",FALSE,NA,NA,1
"RT @InfoAcero_Co: .@AndresRamirez_S, Director Ejecutivo de @CamaceroCol, habló con @elcolombiano sobre la problemática que representa el au…","FALSE","0",NA,"6/07/2019 2:10","FALSE",NA,"1,14733E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndresRamirez_S","1","TRUE",FALSE,NA,NA,1
"@andresmania @RappiColombia No todo se puede resumir en cuantos empleos formales e informales se crean. Se trata de… https://t.co/CTq54PkcRF","FALSE","1","andresmania","6/07/2019 2:05","TRUE","1,14724E+18","1,14733E+18","59950032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daembajador","1","FALSE",FALSE,NA,NA,1
"@MauroToroO Así que esa es la calidad de empleo que esperamos para Colombia en adelante? No hombre! El último en salir que apague la luz ...","FALSE","0","MauroToroO","6/07/2019 1:52","FALSE","1,14726E+18","1,14732E+18","156695400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oscar_Piraban","1","FALSE",FALSE,NA,NA,1
"@Lizz_Bennet Eso veo, no fueron capaces de salir a exigir empleo en su país y en Colombia, a costa de nuestros dese… https://t.co/KrrPAmFLnf","FALSE","3","Lizz_Bennet","6/07/2019 1:43","TRUE","1,14717E+18","1,14732E+18","8,01229E+17","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baquero_parra","0","FALSE",FALSE,NA,NA,1
"Foro: aseguramiento en Colombia ha generado aplazamiento en las citas, listas de espera, exclusión de atención médi… https://t.co/eUZ53sm3kk","FALSE","0",NA,"6/07/2019 1:39","TRUE",NA,"1,14732E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HerberthCuba","0","FALSE",FALSE,NA,NA,1
"RT @OscarVillamiz: 1/2 Qué hacemos con la JEP? Mientras muchos jóvenes y campesinos esperan una oportunidad de empleo, a #Santrich lo recib…","FALSE","0",NA,"6/07/2019 1:38","FALSE",NA,"1,14732E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","millaromerosoto","20","TRUE",FALSE,NA,NA,1
"@KstroJk Hasta cuando colombia.. calidad de empleo pesimas... no es nuevo","FALSE","0","KstroJk","6/07/2019 1:28","FALSE","1,14715E+18","1,14732E+18","9,17791E+17","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jedidias7771","0","FALSE",FALSE,NA,NA,1
"RT @facamargos: El empleo público  y  el mérito  son una responsabilidad  de todos. Que buen trabajo articulado de @DAFP_COLOMBIA @CNSCColo…","FALSE","0",NA,"6/07/2019 1:24","FALSE",NA,"1,14732E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juanpablobenite","4","TRUE",FALSE,NA,NA,1
"RT @CNSCColombia: #EnElMomentoCNSC Estos son los 6 acuerdos y compromisos que se firmaron en el Acta de la Mesa de la Meritocracia en el Em…","FALSE","0",NA,"6/07/2019 1:17","FALSE",NA,"1,14731E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alessankov","6","TRUE",FALSE,NA,NA,1
"RT @AlexAngel1982: @AABenedetti El problema en Colombia es que a todo le llamamos empleo aún cuando las condiciones contractuales no sean l…","FALSE","0",NA,"6/07/2019 1:10","FALSE",NA,"1,14731E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","betoangel27","1","TRUE",FALSE,NA,NA,1
"RT @LucianaMora10: @SophyCh_E El dueño de la aplicación de rappi gano el premio como el mejor gerente de Colombia por general empleo y aquí…","FALSE","0",NA,"6/07/2019 1:07","FALSE",NA,"1,14731E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Geovannyarteaga","7","TRUE",FALSE,NA,NA,1
"@SophyCh_E El dueño de la aplicación de rappi gano el premio como el mejor gerente de Colombia por general empleo y… https://t.co/kaeWMpuFEk","FALSE","17","SophyCh_E","6/07/2019 1:06","TRUE","1,1473E+18","1,14731E+18","1027270314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucianaMora10","7","FALSE",FALSE,NA,NA,1
"RT @CNSCColombia: 6. Bajo el liderazgo de la @AgenciaDefensaJ y con la participación de @DAFP_COLOMBIA y de la @PGN_COL, se adelantará un p…","FALSE","0",NA,"6/07/2019 1:03","FALSE",NA,"1,14731E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juliansaenzs","2","TRUE",FALSE,NA,NA,1
"@PirryOficial Sólo criticar pero estoy seguro q no genera un empleo en Colombia o me equivoco indignado?","FALSE","0","PirryOficial","6/07/2019 1:03","FALSE","1,14728E+18","1,14731E+18","41048726","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hernandoa22","0","FALSE",FALSE,NA,NA,1
"RT @CNSCColombia: #EnElMomentoCNSC Estos son los 6 acuerdos y compromisos que se firmaron en el Acta de la Mesa de la Meritocracia en el Em…","FALSE","0",NA,"6/07/2019 1:02","FALSE",NA,"1,14731E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juliansaenzs","6","TRUE",FALSE,NA,NA,1
"Habilidades para los trabajadores de la cuarta revolución industrial | Empleo | Economía.","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"#colombia #noticias… https://t.co/M83M74cSwn""","FALSE","0",NA,"6/07/2019 0:57","TRUE",NA,"1,14731E+18",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","NoticiasMedel","0","FALSE",FALSE,NA,NA,1
"@AABenedetti El problema en Colombia es que a todo le llamamos empleo aún cuando las condiciones contractuales no s… https://t.co/eSeKJKVxq0","FALSE","0","AABenedetti","6/07/2019 0:55","TRUE","1,14703E+18","1,14731E+18","38670671","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexAngel1982","1","FALSE",FALSE,NA,NA,1
"RT @OscarVillamiz: 1/2 Qué hacemos con la JEP? Mientras muchos jóvenes y campesinos esperan una oportunidad de empleo, a #Santrich lo recib…","FALSE","0",NA,"6/07/2019 0:48","FALSE",NA,"1,14731E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vcorena","20","TRUE",FALSE,NA,NA,1
"Nuestra próxima charla online y gratuita será 10 de julio a las 8:30 hora de Colombia, con nuestra asesora de Inmig… https://t.co/UX0MxIKfgJ","FALSE","0",NA,"6/07/2019 0:45","TRUE",NA,"1,14731E+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Mint_Studies","0","FALSE",FALSE,NA,NA,1
"RT @facamargos: El empleo público  y  el mérito  son una responsabilidad  de todos. Que buen trabajo articulado de @DAFP_COLOMBIA @CNSCColo…","FALSE","0",NA,"6/07/2019 0:30","FALSE",NA,"1,1473E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adrianvargasrob","4","TRUE",FALSE,NA,NA,1
"@PirryOficial @zatanesmipastor Hay Pirry en que pais vives? En Colombia el 46.5% de los trabajadores son informales… https://t.co/lB3GvgAI5y","FALSE","9","PirryOficial","6/07/2019 0:16","TRUE","1,14728E+18","1,1473E+18","41048726","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdamSmith_Co","1","FALSE",FALSE,NA,NA,1
"@aguileraprado75 que se vea en la generacion de empleo y nuevas inversiones.....nada de creeres....Las empresas nor… https://t.co/zAaxQlib11","FALSE","1","aguileraprado75","6/07/2019 0:13","TRUE",NA,"1,1473E+18","1115327240","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimeflorezb","0","FALSE",FALSE,NA,NA,1
"RT @GobDigitalCO: ¡En Colombia Teletrabajamos! Solicita una asesoría virtual gratuita y descubre qué es y cómo esta modalidad de empleo te…","FALSE","0",NA,"6/07/2019 0:01","FALSE",NA,"1,14729E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pipezor","1","TRUE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"5/07/2019 23:59","FALSE",NA,"1,14729E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonespejo","32","TRUE",FALSE,NA,NA,1
"@NoticiasRCN Cortes, Petro, Leyva, Samper, Cepeda, Claudia, las FARC, Santos y Gaviria, con otros, polarizan para d… https://t.co/swDlo9l0qt","FALSE","0","NoticiasRCN","5/07/2019 23:56","TRUE","1,14729E+18","1,14729E+18","35013719","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvaro_polania","0","FALSE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"5/07/2019 23:44","FALSE",NA,"1,14729E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Awr_NOsense","32","TRUE",FALSE,NA,NA,1
"Habilidades para los trabajadores de la cuarta revolución industrial | Empleo | Economía.","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"#colombia #noticias… https://t.co/p9cKElVuzT""","FALSE","0",NA,"5/07/2019 23:33","TRUE",NA,"1,14729E+18",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","NoticiasMedel","0","FALSE",FALSE,NA,NA,1
"¡En Colombia Teletrabajamos! Solicita una asesoría virtual gratuita y descubre qué es y cómo esta modalidad de empl… https://t.co/hSpfjcIlLm","FALSE","0",NA,"5/07/2019 23:30","TRUE",NA,"1,14729E+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GobDigitalCO","1","FALSE",FALSE,NA,NA,1
"@AlbertoBernalLe @RappiColombia COLOMBIA necesita una política de empleó seguro, a que le.apuesta.el Estado permiti… https://t.co/z7YZMSgEuO","FALSE","0","AlbertoBernalLe","5/07/2019 23:20","TRUE","1,14727E+18","1,14728E+18","179722950","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvaroecbl","0","FALSE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"5/07/2019 23:04","FALSE",NA,"1,14728E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gonsua123","32","TRUE",FALSE,NA,NA,1
"RT @facamargos: El empleo público  y  el mérito  son una responsabilidad  de todos. Que buen trabajo articulado de @DAFP_COLOMBIA @CNSCColo…","FALSE","0",NA,"5/07/2019 23:01","FALSE",NA,"1,14728E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DAFP_COLOMBIA","4","TRUE",FALSE,NA,NA,1
"El empleo público  y  el mérito  son una responsabilidad  de todos. Que buen trabajo articulado de @DAFP_COLOMBIA… https://t.co/PKZB3MCfJ9","FALSE","8",NA,"5/07/2019 23:00","TRUE",NA,"1,14728E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","facamargos","4","FALSE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"5/07/2019 22:56","FALSE",NA,"1,14728E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msanchezi","32","TRUE",FALSE,NA,NA,1
"RT @ChaconCongreso: 6/10 En el Congreso apoyamos los TLC en Colombia por que supuestamente era una estrategia efectiva para  la competitivi…","FALSE","0",NA,"5/07/2019 22:45","FALSE",NA,"1,14728E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","armons1955","7","TRUE",FALSE,NA,NA,1
"En Mesa de Meritocracia en el #Empleo Público, la Procuraduría resaltó el nombramiento de 30% de Embajadores de Car… https://t.co/2SiirQy5ms","FALSE","0",NA,"5/07/2019 22:44","TRUE",NA,"1,14728E+18",NA,"<a href=""http://www.agenparl.com/"" rel=""nofollow"">Agenparl</a>","Agenparl","0","FALSE",FALSE,NA,NA,1
"RT @ALVAROMOLINAP: @ELIHARKONNEN @Daniela77912741 @henry1henry195 @mggarciab @LuchyB @carlosmaduro9 @JGARAYSI @merv59 @pierrealee @zafon_ca…","FALSE","0",NA,"5/07/2019 22:41","FALSE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pierrealee","3","TRUE",FALSE,NA,NA,1
"RT @ArmadaNeutral: Importante resaltar que estas ayudas se pierden en las fronteras, que no llegan a los necesitados, que no hay acceso al…","FALSE","0",NA,"5/07/2019 22:40","FALSE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArmadaNeutral","1","TRUE",FALSE,NA,NA,1
"Importante resaltar que estas ayudas se pierden en las fronteras, que no llegan a los necesitados, que no hay acces… https://t.co/UDfJqsjaR5","FALSE","0",NA,"5/07/2019 22:40","TRUE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArmadaNeutral","1","FALSE",FALSE,NA,NA,1
"RT @ticjobco: Triangulum busca un perfil como el tuyo de Especialista CRM Salesforce en Colombia, Perú y Chile <U+0001F632><U+0001F632>","","","","","","","","","","","","",NA,NA,NA,1
"#empleoTICJOB #empleoTIC…""","FALSE","0",NA,"5/07/2019 22:39","FALSE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaclavijob","2","TRUE",FALSE,NA,NA,1
"RT @ticjobco: Consultor SAP MM Junior en Zemsania Colombia S.A.S - Bogotá, Cundinamarca https://t.co/OhyeBRMgV2 #Indeed #empleo","FALSE","0",NA,"5/07/2019 22:36","FALSE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaclavijob","2","TRUE",FALSE,NA,NA,1
"@ELIHARKONNEN @Daniela77912741 @henry1henry195 @mggarciab @LuchyB @carlosmaduro9 @JGARAYSI @merv59 @pierrealee… https://t.co/JMvflkEBsN","FALSE","1","ELIHARKONNEN","5/07/2019 22:35","TRUE","1,14727E+18","1,14727E+18","206916237","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALVAROMOLINAP","3","FALSE",FALSE,NA,NA,1
"RT @ChaconCongreso: 6/10 En el Congreso apoyamos los TLC en Colombia por que supuestamente era una estrategia efectiva para  la competitivi…","FALSE","0",NA,"5/07/2019 22:30","FALSE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PartidoLiberal","7","TRUE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"5/07/2019 22:26","FALSE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VergaraRamiro","32","TRUE",FALSE,NA,NA,1
"RT @FRuddRodriguez: @JERobledo El senador que se queja por redes sociales de las condiciones labores, pero lleva 17 años en el congreso sin…","FALSE","0",NA,"5/07/2019 22:23","FALSE",NA,"1,14727E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArbelaezPareja","32","TRUE",FALSE,NA,NA,1
"Requerimos Personal, Servicios Empre, #Pereira, Risaralda, Colombia, #Colombia https://t.co/483IH0KhTZ #Empleo","FALSE","0",NA,"5/07/2019 22:01","FALSE",NA,"1,14726E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,1
".@AndresRamirez_S, Director Ejecutivo de @CamaceroCol, habló con @elcolombiano sobre la problemática que representa… https://t.co/HMy8HgHFTL","FALSE","0",NA,"5/07/2019 22:00","TRUE",NA,"1,14726E+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","InfoAcero_Co","1","FALSE",FALSE,NA,NA,1
"RT @CNSCColombia: #EnElMomentoCNSC Estos son los 6 acuerdos y compromisos que se firmaron en el Acta de la Mesa de la Meritocracia en el Em…","FALSE","0",NA,"5/07/2019 21:56","FALSE",NA,"1,14726E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","politoloca2018","6","TRUE",FALSE,NA,NA,1
"@petrogustavo Ya se sabe que rappi no les da prestaciones a las personas que trabajan con ellos por qué no es un em… https://t.co/RU3CVrLr8f","FALSE","0","petrogustavo","5/07/2019 21:53","TRUE","1,14713E+18","1,14726E+18","49849732","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndresM91783264","0","FALSE",FALSE,NA,NA,1
"Pereira aparece en el país como la ciudad que ha generado más empleado en en Colombia pero le ha generado empleo a… https://t.co/HPZcRWca8X","FALSE","0",NA,"5/07/2019 21:45","TRUE",NA,"1,14726E+18",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EdisonLpezlond1","0","FALSE",FALSE,NA,NA,1
